fixture,element,code,team,was_home,position,round,minutes,starts,total_points,goals_scored,assists,own_goals,clean_sheets,goals_conceded,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution
169,517,232859,18,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,583,235674,18,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,497,241157,18,false,2,17,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0.58,
169,450,242898,18,false,3,17,31,1,1,0,0,0,0,0,0,0,2,0.13,0,0.13,0.11,
169,494,436234,18,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,506,441164,18,false,2,17,90,1,8,0,0,0,1,0,0,2,31,0.39,0.34,0.73,1.5,
169,501,445044,18,false,3,17,90,1,14,1,1,0,1,0,0,3,44,0.17,0.54,0.71,1.5,
169,513,482442,18,false,3,17,90,1,2,0,0,0,1,0,0,0,11,0,0.03,0.03,1.5,
169,519,487053,18,false,2,17,90,1,5,0,0,0,1,0,0,0,18,0,0.02,0.02,1.5,
169,640,490145,18,false,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,639,491279,18,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,754,492779,18,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,722,513588,18,false,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,740,519321,18,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,641,536908,18,false,4,17,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,
169,702,548308,18,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,533,37096,19,true,1,17,90,1,8,0,0,0,1,0,3,1,27,0,0,0,0.65,
170,577,40669,19,true,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,530,55459,19,true,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,523,57531,19,true,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,524,84182,19,true,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,535,84939,19,true,4,17,3,0,1,0,0,0,0,0,0,0,5,0,0,0,0.02,
170,664,101178,19,true,3,17,90,1,3,0,0,0,1,0,0,0,13,0.11,0.09,0.2,0.65,
170,544,103192,19,true,2,17,90,1,5,0,0,0,1,0,0,0,22,0.19,0,0.19,0.65,
170,532,109533,19,true,2,17,90,1,7,0,0,0,1,0,0,1,27,0,0.07,0.07,0.65,
170,527,149519,19,true,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,528,164555,19,true,2,17,90,1,5,0,0,0,1,0,0,0,22,0.02,0.03,0.05,0.64,
170,525,172841,19,true,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,526,178186,19,true,3,17,90,1,8,1,0,0,1,0,0,0,19,0.14,0.05,0.19,0.65,
170,543,180151,19,true,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,541,195899,19,true,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,537,201057,19,true,2,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02,
170,522,210494,19,true,2,17,90,1,6,0,0,0,1,0,0,0,24,0.07,0.01,0.08,0.65,
170,642,213999,19,true,3,17,69,1,3,0,0,0,1,0,0,0,15,0,0.01,0.01,0.64,
170,542,215439,19,true,3,17,90,1,3,0,0,0,1,0,0,0,8,0,0.01,0.01,0.65,
170,534,217593,19,true,3,17,20,0,1,0,0,0,0,0,0,0,3,0,0.01,0.01,0.02,
170,531,220585,19,true,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,529,222017,19,true,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,536,222018,19,true,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,539,224024,19,true,3,17,86,1,14,0,3,0,1,0,0,2,48,0.09,0.05,0.14,0.64,
170,676,233963,19,true,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,647,447879,19,true,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,689,460842,19,true,3,17,86,1,16,2,0,0,1,0,0,3,51,0.52,0.22,0.74,0.64,
170,538,487837,19,true,4,17,3,0,1,0,0,0,0,0,0,0,3,0,0.01,0.01,0.02,
170,551,60232,20,false,2,17,90,1,1,0,0,0,0,3,0,0,10,0.07,0,0.07,1.14,
170,546,79602,20,false,1,17,90,1,1,0,0,0,0,3,1,0,9,0,0,0,1.14,
170,598,87835,20,false,2,17,10,0,1,0,0,0,0,0,0,0,3,0,0.01,0.01,0.09,
170,570,88484,20,false,3,17,90,1,2,0,0,0,0,3,0,0,14,0,0.25,0.25,1.14,
170,560,114128,20,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,564,138001,20,false,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,569,149065,20,false,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,565,151086,20,false,3,17,79,1,2,0,0,0,0,3,0,0,13,0.04,0.02,0.06,1.05,
170,554,181284,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,557,184754,20,false,3,17,90,1,2,0,0,0,0,3,0,0,1,0.12,0.08,0.2,1.14,
170,572,200402,20,false,2,17,79,1,1,0,0,0,0,3,0,0,13,0,0.07,0.07,1.05,
170,568,200600,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,563,214048,20,false,2,17,90,1,1,0,0,0,0,3,0,0,15,0,0.01,0.01,1.14,
170,571,216208,20,false,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,351,220394,20,false,3,17,10,0,1,0,0,0,0,0,0,0,3,0,0,0,0.09,
170,715,231057,20,false,3,17,90,1,2,0,0,0,0,3,0,0,12,0.11,0.08,0.19,1.14,
170,697,231480,20,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,555,240299,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,550,245923,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,567,247632,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,561,428610,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,562,429414,20,false,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,590,430871,20,false,4,17,90,1,2,0,0,0,0,3,0,0,10,0.17,0.17,0.34,1.14,
170,547,431960,20,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,556,441271,20,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,559,448089,20,false,3,17,90,1,2,0,0,0,0,3,0,0,18,0,0.08,0.08,1.14,
170,545,448514,20,false,2,17,20,0,1,0,0,0,0,1,0,0,3,0,0,0,0.18,
170,552,449988,20,false,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,574,476502,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,749,483398,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,548,490721,20,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,750,497606,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,751,504750,20,false,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,573,510362,20,false,2,17,69,1,0,0,0,0,0,2,0,0,8,0.15,0.03,0.18,0.96,
170,549,510363,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,704,531363,20,false,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,698,593001,20,false,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,38,84583,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,49,98980,2,true,1,18,90,1,2,0,0,0,0,1,1,0,10,0,0,0,0.56,
171,37,101184,2,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,42,101188,2,true,2,18,73,1,6,0,0,0,1,0,0,0,21,0.01,0.02,0.03,0,
171,32,106468,2,true,2,18,16,0,1,0,0,0,0,1,0,0,-1,0.17,0.01,0.18,0.56,
171,59,110504,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,53,111782,2,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,56,122775,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,50,122806,2,true,3,18,90,1,2,0,0,0,0,1,0,0,11,0,0.33,0.33,0.56,
171,45,123354,2,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,51,149484,2,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,40,151589,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,41,165659,2,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,58,166989,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,699,171101,2,true,2,18,90,1,2,0,0,0,0,1,0,0,12,0,0.04,0.04,0.56,
171,60,178301,2,true,4,18,90,1,2,0,0,0,0,1,0,0,2,0.18,0.1,0.28,0.56,
171,35,195546,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,36,199796,2,true,2,18,90,1,1,0,0,0,0,1,0,0,15,0.01,0.28,0.29,0.56,
171,48,199798,2,true,2,18,90,1,2,0,0,0,0,1,0,0,12,0.19,0.03,0.22,0.56,
171,61,213345,2,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,34,215711,2,true,3,18,80,1,2,0,0,0,1,0,0,0,-3,0.01,0.1,0.11,0.02,
171,39,221239,2,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,47,226944,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,43,230046,2,true,3,18,90,1,8,0,1,0,0,1,0,3,26,0.04,0.21,0.25,0.56,
171,55,232653,2,true,3,18,90,1,2,0,0,0,0,1,0,0,8,0,0.21,0.21,0.56,
171,599,243557,2,true,3,18,73,1,3,0,0,0,1,0,0,0,2,0.1,0.04,0.14,0,
171,584,244954,2,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,672,245414,2,true,3,18,9,0,5,1,0,0,0,1,0,0,16,0.18,0,0.18,0.54,
171,57,248164,2,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,670,462381,2,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,44,476344,2,true,4,18,16,0,1,0,0,0,0,1,0,0,1,0,0.04,0.04,0.56,
171,54,481624,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,46,490094,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,767,515599,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,686,516159,2,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,618,549068,2,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,765,564505,2,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,474,40386,17,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,481,47247,17,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,488,79934,17,false,3,18,90,1,2,0,0,0,0,1,0,0,10,0.05,0.02,0.07,0.89,
171,482,82143,17,false,1,18,90,1,3,0,0,0,0,1,3,0,12,0,0,0,0.89,
171,473,82691,17,false,2,18,90,1,2,0,0,0,0,1,0,0,6,0,0,0,0.89,
171,576,83427,17,false,2,18,90,1,2,0,0,0,0,1,0,0,10,0,0,0,0.89,
171,479,102549,17,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,480,108416,17,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,484,155197,17,false,2,18,32,0,1,0,0,0,0,1,0,0,4,0,0.01,0.01,0.45,
171,489,167878,17,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,485,169432,17,false,4,18,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.18,
171,666,173807,17,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,477,195473,17,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,663,196100,17,false,3,18,32,0,5,0,1,0,0,1,0,1,22,0,0.19,0.19,0.45,
171,27,201410,17,false,2,18,90,1,1,0,0,0,0,1,0,0,7,0,0,0,0.89,
171,476,226182,17,false,2,18,90,1,1,0,0,0,0,1,0,0,4,0,0.01,0.01,0.89,
171,471,233821,17,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,693,244619,17,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,638,424001,17,false,3,18,90,1,2,0,0,0,0,1,0,0,9,0.01,0,0.01,0.89,
171,360,432714,17,false,3,18,14,0,1,0,0,0,0,1,0,0,6,0,0.03,0.03,0.44,
171,592,432990,17,false,2,18,57,1,0,0,0,0,0,0,0,0,4,0,0,0,0.44,
171,33,433979,17,false,4,18,89,1,8,1,0,0,1,0,0,2,25,0.5,0,0.5,0.71,
171,486,440993,17,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,487,443211,17,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,653,471848,17,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,478,476938,17,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,656,487836,17,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,587,504198,17,false,3,18,75,1,3,0,0,0,1,0,0,0,3,0,0,0,0.45,
171,483,523700,17,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,593,523957,17,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,654,532377,17,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,472,538206,17,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,490,538207,17,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,655,538210,17,false,3,18,57,1,1,0,0,0,0,0,0,0,9,0,0,0,0.44,
171,759,552425,17,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,730,585472,17,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,731,601496,17,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,142,15157,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,138,39155,5,false,3,18,15,0,1,0,0,0,0,0,0,0,2,0,0.03,0.03,0.33,
172,148,49262,5,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,154,50175,5,false,4,18,45,0,8,1,0,0,0,0,0,3,29,0.19,0.05,0.24,0.33,
172,134,60307,5,false,3,18,90,1,7,0,1,0,0,1,0,2,28,0.11,0.43,0.54,1.36,
172,129,83299,5,false,2,18,90,1,2,0,0,0,0,1,0,0,9,0.12,0.05,0.17,1.36,
172,140,109345,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,153,110735,5,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,151,111478,5,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,128,168090,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,131,204214,5,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,155,204676,5,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,141,209288,5,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,606,223434,5,false,2,18,90,1,1,0,0,0,0,1,0,0,16,0,0.07,0.07,1.36,
172,139,232792,5,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,127,233425,5,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,123,235382,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,147,240514,5,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,144,243505,5,false,3,18,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,
172,133,243568,5,false,3,18,90,1,2,0,0,0,0,1,0,0,16,0.03,0.04,0.07,1.36,
172,146,441192,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,136,442229,5,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,149,450434,5,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,143,451340,5,false,3,18,82,1,2,0,0,0,0,1,0,0,11,0.09,0.14,0.23,1.36,
172,700,465607,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,150,469142,5,false,2,18,90,1,2,0,0,0,0,1,0,0,22,0.13,0.05,0.18,1.36,
172,130,474120,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,135,475168,5,false,4,18,90,1,2,0,0,0,0,1,0,0,6,0.08,0.22,0.3,1.36,
172,742,475480,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,137,484658,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,132,487117,5,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,152,489639,5,false,1,18,90,1,2,0,0,0,0,1,2,0,19,0,0,0,1.36,
172,755,500052,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,124,509416,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,753,513836,5,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,746,514154,5,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,747,532528,5,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,621,532529,5,false,3,18,74,1,2,0,0,0,0,1,0,0,2,0.19,0.02,0.21,1.03,
172,690,535301,5,false,3,18,45,1,0,0,0,0,0,1,0,0,4,0.08,0.01,0.09,1.03,
172,122,535818,5,false,3,18,45,1,1,0,0,0,0,1,0,0,2,0.05,0.03,0.08,1.03,
172,125,536916,5,false,3,18,45,0,1,0,0,0,0,0,0,0,4,0.08,0.01,0.09,0.33,
172,741,574402,5,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,227,40836,8,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,241,49413,8,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,242,55494,8,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,222,57328,8,true,2,18,90,1,2,0,0,0,0,1,0,0,9,0,0.01,0.01,1.14,
172,221,80146,8,true,3,18,69,1,8,1,0,0,1,0,0,0,22,0.74,0.04,0.78,0.88,
172,240,86417,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,230,101982,8,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,229,108413,8,true,3,18,58,1,0,0,0,0,0,0,0,0,-1,0,0.01,0.01,0.55,
172,231,152551,8,true,3,18,90,1,2,0,0,0,0,1,0,0,11,0.02,0.05,0.07,1.14,
172,7,156074,8,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,233,169593,8,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,385,172649,8,true,1,18,90,1,2,0,0,0,0,1,5,0,16,0,0.01,0.01,1.14,
172,239,173954,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,220,174874,8,true,2,18,90,1,2,0,0,0,0,1,0,0,19,0,0.01,0.01,1.14,
172,225,199670,8,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,228,209036,8,true,2,18,90,1,2,0,0,0,0,1,0,0,14,0,0,0,1.14,
172,232,231747,8,true,4,18,90,1,1,0,0,0,0,1,0,0,8,0.21,0.15,0.36,1.14,
172,226,232413,8,true,3,18,20,0,1,0,0,0,0,1,0,0,-3,0.26,0.01,0.27,0.26,
172,234,244723,8,true,2,18,90,1,1,0,0,0,0,1,0,0,4,0,0.02,0.02,1.14,
172,238,427623,8,true,2,18,90,1,2,0,0,0,0,1,0,0,11,0,0,0,1.14,
172,223,438464,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,236,443661,8,true,3,18,90,1,6,0,1,0,0,1,0,1,26,0.13,0.67,0.8,1.14,
172,224,450535,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,237,450541,8,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,657,450542,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,658,461382,8,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,219,466117,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,724,474908,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,243,487818,8,true,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,763,501468,8,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,235,512462,8,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,721,531989,8,true,3,18,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0.59,
172,720,531993,8,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,615,536694,8,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,163,40145,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,177,44683,6,false,4,18,25,0,1,0,0,0,0,0,0,0,4,0,0,0,0.46,
173,170,60586,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,600,83283,6,false,3,18,10,0,1,0,0,0,0,0,0,0,2,0,0.01,0.01,0.2,
173,178,103914,6,false,2,18,90,1,6,0,0,0,1,0,0,0,23,0,0.04,0.04,1.38,
173,183,120202,6,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,181,133085,6,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,165,172567,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,161,172782,6,false,3,18,90,1,3,0,0,0,1,0,0,0,16,0,0.01,0.01,1.38,
173,608,179458,6,false,3,18,45,1,1,0,0,0,0,0,0,0,0,0,0.02,0.02,0.91,
173,159,183751,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,158,189776,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,176,192290,6,false,2,18,10,0,1,0,0,0,0,0,0,0,2,0,0,0,0.2,
173,475,207189,6,false,3,18,90,1,9,1,0,0,1,0,0,1,27,0.16,0.01,0.17,1.38,
173,173,216616,6,false,2,18,90,1,6,0,0,0,1,0,0,0,21,0.06,0,0.06,1.38,
173,175,220037,6,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,174,220598,6,false,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,180,226473,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,172,232917,6,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,160,241231,6,false,2,18,90,1,5,0,0,0,1,0,0,0,26,0,0.01,0.01,1.38,
173,674,247245,6,false,2,18,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,
173,162,250735,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,166,432711,6,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,596,432720,6,false,1,18,90,1,9,0,0,0,1,0,5,2,32,0,0,0,1.38,
173,168,435973,6,false,4,18,64,1,5,0,1,0,1,0,0,0,14,0.07,0.02,0.09,0.91,
173,706,437748,6,false,3,18,43,0,1,0,0,0,0,0,0,0,6,0,0.06,0.06,0.47,
173,694,437757,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,182,441455,6,false,2,18,90,1,6,0,0,0,1,0,0,0,26,0,0.03,0.03,1.38,
173,675,447715,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,179,461102,6,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,622,461567,6,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,167,478969,6,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,171,483391,6,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,605,487702,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,157,487968,6,false,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,594,492831,6,false,4,18,79,1,2,0,0,0,1,0,0,0,6,0.09,0.04,0.13,1.18,
173,169,493347,6,false,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,184,511783,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,164,530873,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,660,550839,6,false,3,18,79,1,14,1,1,0,1,0,0,3,38,0.03,0.01,0.04,1.18,
173,156,578614,6,false,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,591,47431,10,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,268,76357,10,true,3,18,90,1,2,0,0,0,0,2,0,0,17,0,0.14,0.14,0.41,
173,275,80201,10,true,1,18,90,1,1,0,0,0,0,2,0,0,11,0,0,0,0.41,
173,281,82514,10,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,273,83543,10,true,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,270,96994,10,true,3,18,25,0,1,0,0,0,0,1,0,0,5,0.02,0.06,0.08,0.13,
173,558,102057,10,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,274,109434,10,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,286,109646,10,true,2,18,90,1,1,0,0,0,0,2,0,0,20,0,0.05,0.05,0.41,
173,277,120721,10,true,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,278,128389,10,true,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,256,153133,10,true,3,18,90,1,2,0,0,0,0,2,0,0,15,0.39,0.14,0.53,0.41,
173,282,153366,10,true,3,18,8,0,1,0,0,0,0,0,0,0,7,0,0.01,0.01,0.06,
173,288,153682,10,true,3,18,90,1,2,0,0,0,0,2,0,0,9,0.18,0.04,0.22,0.41,
173,280,154296,10,true,3,18,81,1,1,0,0,0,0,2,0,0,13,0.08,0.19,0.27,0.35,
